Device,FQN,Vendor,OS,"OS Version",Model,"Management Address",Source,"Command Files"
SEP0025459539E2,SEP0025459539E2,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.97,cdp,0
SEP002545953B91,SEP002545953B91,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.119,cdp,0
SEP002545953D51,SEP002545953D51,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",unknown,cdp,0
SEP002545953D8D,SEP002545953D8D,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.187,cdp,0
SEP002545953E4E,SEP002545953E4E,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.240,cdp,0
SEP002545953F5E,SEP002545953F5E,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.128,cdp,0
SEP002545953F66,SEP002545953F66,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.167,cdp,0
SEP00254595436F,SEP00254595436F,Cisco,"IP Phone",SCCP11.9-4-2-1S,"IP Phone 7911",10.70.106.157,cdp,0
SEP002545959D8F,SEP002545959D8F,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.100.14.156,cdp,0
SEP0025841646B8,SEP0025841646B8,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.142.224,cdp,0
SEP002584179A95,SEP002584179A95,Cisco,"IP Phone",SCCP31.9-4-2SR2-2S,"IP Phone 7931",10.186.143.20,cdp,0
SEP002584180783,SEP002584180783,Cisco,"IP Phone",SCCP11.8-3-2S,"IP Phone 7911",10.70.106.163,cdp,0
SEP002584182783,SEP002584182783,Cisco,"IP Phone",SCCP11.8-3-2S,"IP Phone 7911",10.70.106.66,cdp,0
SEP00260B5DDCC4,SEP00260B5DDCC4,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.70.9,cdp,0
SEP00260BD7935B,SEP00260BD7935B,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.138.20.51,cdp,0
SEP00260BD79495,SEP00260BD79495,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.138.20.10,cdp,0
SEP00260BD795D2,SEP00260BD795D2,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.138.20.11,cdp,0
SEP00260BD795EF,SEP00260BD795EF,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.46,cdp,0
SEP00260BD7960C,SEP00260BD7960C,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.56,cdp,0
SEP00260BD79695,SEP00260BD79695,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.70.10,cdp,0
SEP00260BD79958,SEP00260BD79958,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.154,cdp,0
SEP00260BD79977,SEP00260BD79977,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.24,cdp,0
SEP00260BD799AE,SEP00260BD799AE,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.207.15.41,cdp,0
SEP00260BD79A0C,SEP00260BD79A0C,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.135,cdp,0
SEP00260BD79A9F,SEP00260BD79A9F,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.148,cdp,0
SEP00260BD79AB6,SEP00260BD79AB6,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.187.105.146,cdp,0
SEP00260BD79B5C,SEP00260BD79B5C,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.138.20.12,cdp,0
SEP00260BD79EA7,SEP00260BD79EA7,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.138.20.98,cdp,0
SEP00260BD7A4C0,SEP00260BD7A4C0,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.207.15.15,cdp,0
SEP00260BD7A596,SEP00260BD7A596,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7941",10.207.15.132,cdp,0
SEP002699439985,SEP002699439985,Cisco,"IP Phone",SCCP41.9-4-2-1S,"IP Phone 7961",10.70.106.73,cdp,0
SEP002699EE918E,SEP002699EE918E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.122,cdp,0
SEP002699EE9487,SEP002699EE9487,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.14,cdp,0
SEP002699EE94AF,SEP002699EE94AF,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.178,cdp,0
SEP002699EE96CB,SEP002699EE96CB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.24.45,cdp,0
SEP002699EE96CD,SEP002699EE96CD,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.24,cdp,0
SEP002699EE9715,SEP002699EE9715,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.19,cdp,0
SEP002699EE978A,SEP002699EE978A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.172,cdp,0
SEP002699EE978F,SEP002699EE978F,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.27,cdp,0
SEP002699EE9DEF,SEP002699EE9DEF,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.244,cdp,0
SEP002699EE9F09,SEP002699EE9F09,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.197,cdp,0
SEP0027900C7BD8,SEP0027900C7BD8,unknown,unknown,unknown,CTS-CODEC-MX700,10.204.7.139,cdp,0
SEP002790240508,SEP002790240508,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.247,cdp,0
SEP0027902453C1,SEP0027902453C1,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.35.30.106,cdp,0
SEP0027902456C8,SEP0027902456C8,Cisco,"IP Phone",sip78xx.11-5-1SR1-1.loads,"IP Phone 7841",10.186.30.146,cdp,0
SEP0027902456CA,SEP0027902456CA,Cisco,"IP Phone",sip78xx.11-5-1SR1-1.loads,"IP Phone 7841",10.186.30.148,cdp,0
SEP0027902456CE,SEP0027902456CE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.35.30.153,cdp,0
SEP0027902456F2,SEP0027902456F2,Cisco,"IP Phone",sip78xx.11-5-1SR1-1.loads,"IP Phone 7841",10.186.30.147,cdp,0
SEP0027902456FD,SEP0027902456FD,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.35.30.241,cdp,0
SEP002790245733,SEP002790245733,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.35.30.218,cdp,0
SEP00279024F03C,SEP00279024F03C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.35.19.82,cdp,0
SEP002790259A1C,SEP002790259A1C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.131.249,cdp,0
SEP002790259A25,SEP002790259A25,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.30.148,cdp,0
SEP002790259AE3,SEP002790259AE3,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.168.164,cdp,0
SEP002790259B7A,SEP002790259B7A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.41.146,cdp,0
SEP002790FF0CF6,SEP002790FF0CF6,unknown,unknown,unknown,"CTS-CODEC-MX300 G2",10.67.102.25,cdp,0
SEP0038DFA24E77,SEP0038DFA24E77,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.90,cdp,0
SEP0038DFA24ED2,SEP0038DFA24ED2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.253,cdp,0
SEP0038DFA24EE8,SEP0038DFA24EE8,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.102,cdp,0
SEP0038DFA2512B,SEP0038DFA2512B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.62,cdp,0
SEP0038DFA27D8E,SEP0038DFA27D8E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",unknown,cdp,0
SEP0038DFA27D97,SEP0038DFA27D97,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.11,cdp,0
SEP0038DFA27FA7,SEP0038DFA27FA7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.234,cdp,0
SEP0038DFA27FEC,SEP0038DFA27FEC,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.84,cdp,0
SEP0041D2922141,SEP0041D2922141,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.55.227,cdp,0
SEP0041D292243D,SEP0041D292243D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.153.179,cdp,0
SEP0041D2925FBB,SEP0041D2925FBB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.142.216,cdp,0
SEP0041D29262A6,SEP0041D29262A6,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.55.196,cdp,0
SEP0041D29262BC,SEP0041D29262BC,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.55.229,cdp,0
SEP0041D29262F7,SEP0041D29262F7,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.55.201,cdp,0
SEP0041D292B94C,SEP0041D292B94C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.142.69,cdp,0
SEP0041D292B954,SEP0041D292B954,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.134.169,cdp,0
SEP0041D292B97C,SEP0041D292B97C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.136.243,cdp,0
SEP0041D292B9CD,SEP0041D292B9CD,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.139.66,cdp,0
SEP0041D292B9D0,SEP0041D292B9D0,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.143.247,cdp,0
SEP0041D292B9DD,SEP0041D292B9DD,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.143.65,cdp,0
SEP0041D2B202B2,SEP0041D2B202B2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.98.89,cdp,0
SEP0041D2B21F77,SEP0041D2B21F77,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.93,cdp,0
SEP0041D2B27399,SEP0041D2B27399,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.131.150,cdp,0
SEP0041D2B273A9,SEP0041D2B273A9,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.149.145,cdp,0
SEP0041D2B27458,SEP0041D2B27458,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.131.217,cdp,0
SEP0041D2B2792E,SEP0041D2B2792E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.184,cdp,0
SEP0041D2B27960,SEP0041D2B27960,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.133,cdp,0
SEP0041D2B27963,SEP0041D2B27963,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.18,cdp,0
SEP0041D2B27964,SEP0041D2B27964,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.25.149,cdp,0
SEP0041D2B27965,SEP0041D2B27965,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.25,cdp,0
SEP0041D2B27969,SEP0041D2B27969,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.246,cdp,0
SEP0041D2B2796E,SEP0041D2B2796E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.88,cdp,0
SEP0041D2B2796F,SEP0041D2B2796F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.31,cdp,0
SEP0041D2B27971,SEP0041D2B27971,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.84,cdp,0
SEP0041D2B27973,SEP0041D2B27973,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.136,cdp,0
SEP0041D2B27977,SEP0041D2B27977,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.92,cdp,0
SEP0041D2B2797C,SEP0041D2B2797C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.25.105,cdp,0
SEP0041D2B27A0A,SEP0041D2B27A0A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.188.152.110,cdp,0
SEP0041D2B27A5D,SEP0041D2B27A5D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.147,cdp,0
SEP0041D2B27A64,SEP0041D2B27A64,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.127,cdp,0
SEP0041D2B27A9D,SEP0041D2B27A9D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.245,cdp,0
SEP0041D2B27AC2,SEP0041D2B27AC2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.48,cdp,0
SEP0041D2B27B34,SEP0041D2B27B34,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.36,cdp,0
SEP0041D2B2889F,SEP0041D2B2889F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.55.109,cdp,0
SEP0041D2B2E5BF,SEP0041D2B2E5BF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.141.113,cdp,0
SEP0041D2B2E5D4,SEP0041D2B2E5D4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.137.43,cdp,0
SEP0041D2B2E620,SEP0041D2B2E620,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.137.91,cdp,0
SEP0041D2B2E64D,SEP0041D2B2E64D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.143.90,cdp,0
SEP0041D2B2E656,SEP0041D2B2E656,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.141.158,cdp,0
SEP0041D2B2E67A,SEP0041D2B2E67A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.142.13,cdp,0
SEP0041D2B2E67B,SEP0041D2B2E67B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.141.234,cdp,0
SEP0041D2B31FEA,SEP0041D2B31FEA,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.161.78,cdp,0
SEP0041D2B322E7,SEP0041D2B322E7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.110.11,cdp,0
SEP0041D2B325A6,SEP0041D2B325A6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.118.10,cdp,0
SEP0041D2B32B0F,SEP0041D2B32B0F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.53.25,cdp,0
SEP0041D2B32B11,SEP0041D2B32B11,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.53.27,cdp,0
SEP0041D2B32B16,SEP0041D2B32B16,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.59.130,cdp,0
SEP0041D2B32B3C,SEP0041D2B32B3C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.57.130,cdp,0
SEP0041D2B34BC0,SEP0041D2B34BC0,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.70.37,cdp,0
SEP0041D2B34BC5,SEP0041D2B34BC5,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.62.13,cdp,0
SEP0041D2B34C92,SEP0041D2B34C92,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.134.11,cdp,0
SEP0041D2B34D48,SEP0041D2B34D48,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.30.10,cdp,0
SEP0041D2B34D77,SEP0041D2B34D77,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.134.48,cdp,0
SEP0041D2B34D7B,SEP0041D2B34D7B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.102.26,cdp,0
SEP0041D2B34D9E,SEP0041D2B34D9E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.102.57,cdp,0
SEP0041D2B34E0B,SEP0041D2B34E0B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.38.48,cdp,0
SEP0041D2B34E0C,SEP0041D2B34E0C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.38.47,cdp,0
SEP00425A9E6180,SEP00425A9E6180,unknown,unknown,unknown,"CTS-CODEC-MX300 G2",10.164.1.207,cdp,0
SEP00425AC7F4BA,SEP00425AC7F4BA,Cisco,"IP Phone",SCCP75.9-4-2-1S,"IP Phone 7975",10.15.199.199,cdp,0
SEP0050600DA46E,SEP0050600DA46E,Cisco,CTS,"TC7.3.7 01c84fd",CTS-CODEC-C60,10.67.69.16,cdp,0
SEP00562B627EDF,SEP00562B627EDF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.12.254,cdp,0
SEP00562B62A1D7,SEP00562B62A1D7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.202,cdp,0
SEP00562B62A1EA,SEP00562B62A1EA,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.171,cdp,0
SEP00562B62A1F6,SEP00562B62A1F6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.215,cdp,0
SEP00562B62A1FF,SEP00562B62A1FF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.167,cdp,0
SEP00562B62A214,SEP00562B62A214,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.18.194,cdp,0
SEP00562B62A220,SEP00562B62A220,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.235,cdp,0
SEP00562B62A222,SEP00562B62A222,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.18.135,cdp,0
SEP00562B62A22D,SEP00562B62A22D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.234,cdp,0
SEP00562B62A22E,SEP00562B62A22E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.18.208,cdp,0
SEP00562B62A236,SEP00562B62A236,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.206,cdp,0
SEP00562B62A23D,SEP00562B62A23D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.212,cdp,0
SEP00562B62A24B,SEP00562B62A24B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.12.247,cdp,0
SEP00562B62A26B,SEP00562B62A26B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.154,cdp,0
SEP00562B62A289,SEP00562B62A289,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.160,cdp,0
SEP00562B62A296,SEP00562B62A296,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.163,cdp,0
SEP00562B62A3D3,SEP00562B62A3D3,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.8.218,cdp,0
SEP00562B62D083,SEP00562B62D083,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.227,cdp,0
SEP00562B631DD4,SEP00562B631DD4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.188.152.182,cdp,0
SEP00562B631DD6,SEP00562B631DD6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.188.153.91,cdp,0
SEP00562B631DDB,SEP00562B631DDB,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.96,cdp,0
SEP00562B631DE1,SEP00562B631DE1,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.25.190,cdp,0
SEP00562B631DE4,SEP00562B631DE4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.158,cdp,0
SEP00562B631DE6,SEP00562B631DE6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.39,cdp,0
SEP00562B631E4C,SEP00562B631E4C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.35,cdp,0
SEP00562B631E85,SEP00562B631E85,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.56,cdp,0
SEP00562B638841,SEP00562B638841,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.50.142,cdp,0
SEP00562B63D8F7,SEP00562B63D8F7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.90.12.180,cdp,0
SEP00562B7743EF,SEP00562B7743EF,unknown,unknown,unknown,"CTS-CODEC-MX300 G2",10.67.145.12,cdp,0
SEP0057D2D08769,SEP0057D2D08769,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.118.4,cdp,0
SEP0057D2D0A63A,SEP0057D2D0A63A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.55.159,cdp,0
SEP0057D2D14B5B,SEP0057D2D14B5B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.100.14.121,cdp,0
SEP0057D2D14BE9,SEP0057D2D14BE9,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.100.14.251,cdp,0
SEP0057D2D14C76,SEP0057D2D14C76,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.100.14.84,cdp,0
SEP0057D2D14D83,SEP0057D2D14D83,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.100.14.65,cdp,0
SEP0057D2D14D9D,SEP0057D2D14D9D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.9.221,cdp,0
SEP0057D2D14DA1,SEP0057D2D14DA1,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.49,cdp,0
SEP0057D2D18948,SEP0057D2D18948,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.236.3.243,cdp,0
SEP0057D2D1BCE1,SEP0057D2D1BCE1,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.9.97,cdp,0
SEP0057D2D1BD2B,SEP0057D2D1BD2B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.9.104,cdp,0
SEP0057D2D1BD72,SEP0057D2D1BD72,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.9.152,cdp,0
SEP0057D2D1BD7E,SEP0057D2D1BD7E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.8.227,cdp,0
SEP0057D2D1BD83,SEP0057D2D1BD83,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.8.156,cdp,0
SEP0057D2D1BD8C,SEP0057D2D1BD8C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.9.214,cdp,0
SEP0057D2D1BDA7,SEP0057D2D1BDA7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.9.178,cdp,0
SEP0057D2D1BDAA,SEP0057D2D1BDAA,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.9.216,cdp,0
SEP0057D2D1C524,SEP0057D2D1C524,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.208.27.191,cdp,0
SEP0057D2D1CC64,SEP0057D2D1CC64,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.32,cdp,0
SEP0057D2D1CC7B,SEP0057D2D1CC7B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.46,cdp,0
SEP0057D2D1CCA2,SEP0057D2D1CCA2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.40,cdp,0
SEP0057D2D1CD9A,SEP0057D2D1CD9A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.114,cdp,0
SEP0057D2D1CDAF,SEP0057D2D1CDAF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.91,cdp,0
SEP0057D2D1CE68,SEP0057D2D1CE68,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.74,cdp,0
SEP0057D2D1CE75,SEP0057D2D1CE75,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.126,cdp,0
SEP0057D2D1CE94,SEP0057D2D1CE94,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.109,cdp,0
SEP0057D2D1EAFA,SEP0057D2D1EAFA,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.201.18.241,cdp,0
SEP0057D2D1F754,SEP0057D2D1F754,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.72.250,cdp,0
SEP0057D2D1F76A,SEP0057D2D1F76A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.208.198.102,cdp,0
SEP0057D2D1F781,SEP0057D2D1F781,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.74.34,cdp,0
